,Timestamp,InventoryType,Ad - Length,Ad- Width,Ad Size,Ad Type,Platform,Device Type,Format,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Fee,Revenue,CTR,CPM,CPC,Kmeans_Clusters
21778,2020-10-19-8,Format3,480,70,33600,Inter228,Video,Mobile,Video,1449475,774389,734846,4244,2055.25,0.35,1335.9125,0.5775359735237043,2.7968445089175145,0.48427191328934965,0
21779,2020-10-19-11,Format3,480,70,33600,Inter229,Video,Desktop,Display,2739547,989492,917352,5982,2008.06,0.35,1305.239,0.6520942887790074,2.1889743522660874,0.335683717820127,0
21780,2020-10-18-21,Format3,480,70,33600,inter230,Video,Mobile,Video,3571548,1094000,1003348,6520,1735.72,0.35,1128.218,0.6498243879491462,1.7299282003851109,0.26621472392638035,0
21781,2020-10-19-3,Format1,300,250,75000,Inter223,Web,Mobile,Display,1322497,890345,857763,2414,1563.11,0.35,1016.0215,0.2814297189316862,1.8223098921263798,0.6475186412593206,0
21782,2020-10-19-17,Format1,300,250,75000,Inter224,Web,Desktop,Video,5029161,2586122,2550870,6868,4053.61,0.33,2715.9187,0.26924147447733515,1.589108813855665,0.5902169481654048,2
21783,2020-10-19-1,Format2,728,90,65520,Inter228,Video,Mobile,Display,6318218,3786407,3609062,4816,5791.22,0.3,4053.8540000000003,0.13344187492484197,1.6046330043651231,1.2024958471760798,2
21784,2020-10-19-16,Format2,728,90,65520,Inter229,Video,Desktop,Video,18799896,10543638,10174395,21984,16510.26,0.23,12712.900199999998,0.2160718155723264,1.6227264618682486,0.7510125545851528,2
21785,2020-10-19-7,Format1,300,250,75000,Inter225,Video,Mobile,Display,2751420,1428212,1398861,3893,3238.5,0.33,2169.795,0.27829784374573313,2.3150977831249855,0.8318777292576419,0
21786,2020-10-19-7,Format3,480,70,33600,Inter217,Web,Desktop,Video,1487437,630079,587897,3472,1548.24,0.35,1006.356,0.5905796423523169,2.633522538812071,0.44592165898617514,0
21787,2020-10-19-4,Format3,480,70,33600,Inter218,App,Mobile,Display,726742,281957,258851,905,397.66,0.35,258.47900000000004,0.3496219833031358,1.5362505843129832,0.4394033149171271,0
21788,2020-10-19-11,Format1,300,250,75000,Inter226,Web,Mobile,Video,6159112,3914358,3809660,10422,5731.49,0.3,4012.0429999999997,0.27356771995401163,1.504462340471328,0.5499414699673767,2
21789,2020-10-19-14,Format2,728,90,65520,inter230,Video,Mobile,Display,17545358,9817584,9468210,20217,15812.34,0.23,12175.5018,0.21352504855722465,1.6700453411996565,0.7821308799525152,2
21790,2020-10-18-18,Format5,720,300,216000,Inter226,Web,Mobile,Video,438529,228754,181175,19549,1699.88,0.35,1104.922,10.790120049675728,9.382530702359597,0.086954831449179,4
21791,2020-10-18-20,Format4,120,600,72000,Inter218,App,Mobile,Display,1174578,779710,658935,83345,7990.59,0.27,5833.1307,12.648440286219431,12.126522342871452,0.09587365768792369,3
21792,2020-10-18-18,Format4,120,600,72000,Inter219,Video,Desktop,Video,1062842,746962,630850,82148,8051.11,0.27,5877.310299999999,13.021795989537924,12.76232067844971,0.09800737692944442,3
21793,2020-10-18-20,Format5,720,300,216000,Inter227,App,Mobile,Display,520982,234915,185824,20121,1627.94,0.35,1058.161,10.82798777337696,8.760655243671431,0.08090750956711894,4
21794,2020-10-19-6,Format3,480,70,33600,Inter219,Video,Desktop,Video,852468,354866,330301,1514,651.55,0.35,423.5075,0.458369789979443,1.9725946939306875,0.4303500660501981,0
21795,2020-10-18-20,Format3,480,70,33600,Inter220,Web,Mobile,Display,2443748,1033120,981819,5422,1945.73,0.35,1264.7245,0.552240280540507,1.981760385570049,0.35885835485060863,0
21796,2020-10-19-14,Format1,300,250,75000,Inter227,App,Mobile,Video,4328724,2254315,2222186,6185,3923.96,0.33,2629.0532000000003,0.2783295367714494,1.7658107827157583,0.634431689571544,2
21797,2020-10-19-13,Format2,728,90,65520,Inter227,App,Mobile,Display,16636692,9279342,8949260,18855,15261.88,0.23,11751.6476,0.21068781105923842,1.705378992229525,0.8094341023601166,2
21798,2020-10-19-13,Format1,300,250,75000,Inter228,Video,Mobile,Video,6016615,3739017,3637103,9739,5146.81,0.3,3602.7670000000003,0.2677680560600016,1.4150850278367153,0.5284741759934285,2
21799,2020-10-18-22,Format1,300,250,75000,Inter229,Video,Desktop,Display,6845066,4154660,4062522,10813,4564.33,0.33,3058.1011,0.26616471246186485,1.1235213003154199,0.4221150467030426,2
21800,2020-10-19-17,Format1,300,250,75000,inter230,Video,Mobile,Video,6541846,3986045,3891775,10489,4865.0,0.33,3259.55,0.2695171226496907,1.2500722677955431,0.4638192392029745,2
21801,2020-10-19-15,Format2,728,90,65520,Inter228,Video,Mobile,Display,18091919,10237491,9887787,21110,16387.79,0.23,12618.598300000001,0.2134956992904479,1.6573769236736189,0.7763045949786831,2
21802,2020-10-19-16,Format1,300,250,75000,Inter217,Web,Desktop,Video,6369277,3890270,3799179,10484,4994.44,0.33,3346.2747999999997,0.2759543575072404,1.3146103408131073,0.4763868752384586,2
21803,2020-10-18-22,Format3,480,70,33600,Inter221,App,Mobile,Display,2470283,956796,917687,3960,1118.13,0.35,726.7845000000001,0.43151967936780183,1.2184219674028292,0.2823560606060606,0
21804,2020-10-19-2,Format4,120,600,72000,Inter220,Web,Mobile,Video,315733,253564,211060,26808,3795.93,0.33,2543.2731,12.701601440348718,17.985075334028238,0.14159691136974037,3
21805,2020-10-19-9,Format5,720,300,216000,Inter228,Video,Mobile,Display,393454,257676,223955,28152,2604.26,0.35,1692.7690000000002,12.570382442901476,11.628496796231387,0.09250710429099177,4
21806,2020-10-19-12,Format4,120,600,72000,Inter221,App,Mobile,Video,861016,658158,551161,68096,7747.65,0.27,5655.7845,12.355010604886775,14.05696339182199,0.11377540531015037,3
21807,2020-10-19-16,Format5,720,300,216000,Inter229,Video,Desktop,Display,446293,196056,158729,16903,1274.82,0.35,828.633,10.648967737464483,8.031424629399796,0.07541974797373246,4
21808,2020-10-18-18,Format3,480,70,33600,Inter222,Video,Desktop,Video,2798837,994401,915752,5654,1635.89,0.35,1063.3285,0.6174160689793744,1.7863897649145184,0.2893332154227096,0
21809,2020-10-19-0,Format1,300,250,75000,Inter218,App,Mobile,Display,3163804,1714232,1690282,3804,2744.19,0.35,1783.7235,0.22505120447357305,1.6235101598431505,0.7213958990536278,0
21810,2020-10-18-22,Format2,728,90,65520,Inter229,Video,Desktop,Video,16839345,9313772,8952773,15108,12200.57,0.25,9150.4275,0.16875218437907452,1.3627699484841176,0.8075569234842468,2
21811,2020-10-19-6,Format2,728,90,65520,inter230,Video,Mobile,Display,3064121,1810233,1717191,2438,3995.9,0.33,2677.2529999999997,0.14197605275126646,2.326997986828489,1.6390073831009024,2
21812,2020-10-19-7,Format3,480,70,33600,Inter223,Web,Mobile,Video,913520,509319,482086,2691,1556.16,0.35,1011.5040000000001,0.5581991594860668,3.2279717726712662,0.5782831661092531,0
21813,2020-10-19-3,Format2,728,90,65520,inter230,Video,Mobile,Display,3036890,1772798,1674198,1838,2680.1,0.35,1742.065,0.10978390847438595,1.600826186627866,1.4581610446137105,0
21814,2020-10-18-20,Format4,120,600,72000,Inter222,Video,Desktop,Video,30261,16430,9665,910,87.05,0.35,56.582499999999996,9.41541645111226,9.006725297465081,0.09565934065934066,1
21815,2020-10-19-9,Format3,480,70,33600,Inter224,Web,Desktop,Display,2636463,1013901,939451,5739,2185.32,0.35,1420.458,0.6108886998896164,2.3261670912053956,0.3807841087297439,0
21816,2020-10-19-7,Format4,120,600,72000,Inter223,Web,Mobile,Video,202295,163333,134396,16557,2416.01,0.35,1570.4065,12.31956308223459,17.976799904759073,0.1459207585915323,1
21817,2020-10-19-17,Format4,120,600,72000,Inter224,Web,Desktop,Display,1203322,787211,662449,82659,7721.33,0.27,5636.5709,12.477790743136453,11.655735007525108,0.09341184867951463,3
21818,2020-10-18-21,Format5,720,300,216000,inter230,Video,Mobile,Video,574901,244242,195136,21019,1752.04,0.35,1138.826,10.771461954739259,8.978558543784848,0.08335505970788334,4
21819,2020-10-19-16,Format1,300,250,75000,Inter219,Video,Desktop,Display,4734688,2461593,2428134,6698,4096.76,0.33,2744.8292,0.2758496853962755,1.6872050718782408,0.6116392953120334,2
21820,2020-10-19-15,Format3,480,70,33600,Inter225,Video,Mobile,Video,2869262,1004026,924153,6496,1777.03,0.35,1155.0695,0.702913911441071,1.9228742426849235,0.2735575738916256,0
21821,2020-10-19-11,Format2,728,90,65520,Inter227,App,Mobile,Display,15415271,8827453,8507614,18094,15684.53,0.23,12077.0881,0.21268007692873703,1.8435874030015937,0.8668359677241074,2
21822,2020-10-18-23,Format1,300,250,75000,Inter220,Web,Mobile,Video,6047926,3698370,3614639,9704,3866.27,0.33,2590.4008999999996,0.26846387702893704,1.0696144206931868,0.3984202390766694,2
21823,2020-10-19-10,Format2,728,90,65520,Inter227,App,Mobile,Display,13785203,7860571,7576453,15881,14383.62,0.25,10787.715,0.20960995864423632,1.8984635686382534,0.9057124866192305,2
21824,2020-10-18-21,Format1,300,250,75000,Inter221,App,Mobile,Video,6786006,4235422,4143345,10401,4842.18,0.33,3244.2606,0.25102905985381374,1.168664448651995,0.4655494663974618,2
21825,2020-10-19-7,Format2,728,90,65520,Inter227,App,Mobile,Display,5581955,3348913,3207483,5465,7556.83,0.27,5516.4859,0.17038282042336625,2.356000016212089,1.382768526989936,2
21826,2020-10-19-4,Format2,728,90,65520,Inter227,App,Mobile,Video,2300540,1277048,1198730,1245,2075.29,0.35,1348.9385,0.10385991841365444,1.7312405629291001,1.6668995983935744,0
21827,2020-10-19-8,Format2,728,90,65520,Inter228,Video,Mobile,Display,8759718,5164973,4976358,9837,10975.07,0.25,8231.3025,0.19767468498046162,2.205442212959759,1.115692792518044,2
21828,2020-10-19-10,Format3,480,70,33600,Inter226,Web,Mobile,Video,1711662,842956,799818,4303,1838.98,0.35,1195.337,0.5379973944072277,2.2992480789379584,0.42737160120845924,0
21829,2020-10-18-20,Format1,300,250,75000,Inter222,Video,Desktop,Display,6202541,3888958,3801434,9586,4901.14,0.33,3283.7638,0.25216799765562153,1.289287147955219,0.5112810348424787,2
21830,2020-10-18-21,Format4,120,600,72000,Inter225,Video,Mobile,Video,1229877,785669,665228,84445,8194.9,0.27,5982.277,12.694143962671445,12.318934260133368,0.09704422997217123,3
21831,2020-10-19-7,Format1,300,250,75000,Inter223,Web,Mobile,Display,3770909,2467071,2397787,6882,5157.83,0.3,3610.4809999999998,0.28701465142650284,2.1510793077116523,0.7494667247893054,2
21832,2020-10-19-15,Format1,300,250,75000,Inter224,Web,Desktop,Video,4549323,2380247,2349234,6745,4181.77,0.33,2801.7859000000003,0.28711486382369744,1.78005681852042,0.6199807264640476,2
21833,2020-10-19-13,Format1,300,250,75000,Inter225,Video,Mobile,Display,4146743,2143193,2112678,5819,3809.61,0.33,2552.4386999999997,0.2754324132688465,1.8032137410433584,0.6546846537205706,2
21834,2020-10-19-9,Format3,480,70,33600,Inter227,App,Mobile,Video,1695418,839075,794014,4738,2113.2,0.35,1373.58,0.596714919384293,2.6614140304830896,0.4460109750949767,0
21835,2020-10-19-15,Format1,300,250,75000,Inter226,Web,Mobile,Display,6229324,3858204,3761070,10498,5084.43,0.3,3559.1010000000006,0.279122696466697,1.3518573171996267,0.48432368070108595,2
21836,2020-10-18-23,Format1,300,250,75000,Inter227,App,Mobile,Video,4824441,2442382,2409188,5956,3000.52,0.33,2010.3483999999999,0.24722022523771492,1.2454486739930632,0.5037810611148422,2
21837,2020-10-19-8,Format4,120,600,72000,Inter226,Web,Mobile,Display,340205,269858,224631,26368,3666.43,0.33,2456.5081,11.738362024831837,16.322012545018275,0.13904846783980582,3
21838,2020-10-19-15,Format5,720,300,216000,Inter217,Web,Desktop,Video,438509,202879,164265,17796,1362.55,0.35,885.6575,10.833713816089855,8.294828478373361,0.07656495841762194,4
21839,2020-10-19-1,Format3,480,70,33600,Inter228,Video,Mobile,Display,1808641,696492,646485,2864,1085.92,0.35,705.8480000000001,0.44301105207390734,1.6797296147629104,0.3791620111731844,0
21840,2020-10-18-19,Format3,480,70,33600,Inter229,Video,Desktop,Video,2951836,975795,895727,6094,1681.65,0.35,1093.0725000000002,0.6803412200369086,1.8774135422958111,0.27595175582540205,0
21841,2020-10-19-11,Format1,300,250,75000,Inter228,Video,Mobile,Display,4103981,2175295,2143245,5856,3866.33,0.33,2590.4411,0.27323054527130586,1.8039608164255603,0.6602339480874316,2
21842,2020-10-19-5,Format1,300,250,75000,Inter229,Video,Desktop,Video,945519,633889,609493,1848,1294.75,0.35,841.5875000000001,0.3032028259553432,2.1243065958099603,0.7006222943722944,0
21843,2020-10-18-18,Format1,300,250,75000,inter230,Video,Mobile,Display,5648636,3480570,3399369,8889,4338.05,0.33,2906.4935,0.2614897058836507,1.2761338942609644,0.4880245246934414,2
21844,2020-10-19-4,Format1,300,250,75000,Inter217,Web,Desktop,Video,961732,651787,625395,1788,1204.73,0.35,783.0745000000001,0.2858993116350466,1.9263505464546407,0.6737863534675615,0
21845,2020-10-18-23,Format3,480,70,33600,inter230,Video,Mobile,Display,1860936,733451,703593,2912,740.02,0.35,481.013,0.41387563548813017,1.051772828893977,0.2541277472527472,0
21846,2020-10-19-2,Format2,728,90,65520,Inter229,Video,Desktop,Video,4191008,2536212,2409517,2835,3902.89,0.33,2614.9363,0.1176584352797677,1.6197810598555644,1.3766807760141093,2
21847,2020-10-19-17,Format5,720,300,216000,Inter218,App,Mobile,Display,485250,214909,173228,18433,1423.48,0.35,925.2620000000001,10.640889463597109,8.217378252938325,0.07722454293929366,4
21848,2020-10-19-13,Format4,120,600,72000,Inter227,App,Mobile,Video,982416,732413,616534,76408,8214.47,0.27,5996.563099999999,12.393152689064998,13.323628542789205,0.1075079834572296,3
21849,2020-10-19-13,Format3,480,70,33600,Inter217,Web,Desktop,Display,2762194,993831,918845,5866,1782.1,0.35,1158.365,0.6384101779952005,1.9395001333195476,0.3038015683600409,0
21850,2020-10-19-8,Format1,300,250,75000,Inter218,App,Mobile,Video,4011366,2095815,2056968,5643,4437.34,0.33,2973.0178,0.2743358185445763,2.1572236417873296,0.7863441431862485,2
21851,2020-10-18-23,Format3,480,70,33600,Inter218,App,Mobile,Display,3156011,929233,851628,4678,1073.17,0.35,697.5605,0.5493008684543017,1.2601394035893607,0.22940786660966225,0
21852,2020-10-19-0,Format5,720,300,216000,Inter219,Video,Desktop,Video,391089,265993,215158,18823,2405.84,0.35,1563.7960000000003,8.748454624043726,11.181736212457821,0.127813844764384,4
21853,2020-10-19-16,Format4,120,600,72000,Inter228,Video,Mobile,Display,1120861,739375,622738,79726,7306.5,0.27,5333.745,12.802494789140859,11.732863579868258,0.0916451345859569,3
21854,2020-10-19-12,Format3,480,70,33600,Inter219,Video,Desktop,Video,2731768,994611,920193,5812,1863.14,0.35,1211.0410000000002,0.6316066303481987,2.024727421312703,0.3205677907777013,0
21855,2020-10-19-12,Format3,480,70,33600,Inter220,Web,Mobile,Display,1601184,710303,669252,3914,1511.1,0.35,982.2149999999999,0.5848320214209297,2.2578938875042582,0.38607562595809913,0
21856,2020-10-19-15,Format5,720,300,216000,Inter220,Web,Mobile,Video,437555,225000,192803,24181,1701.62,0.35,1106.0529999999999,12.541817295374036,8.825692546277805,0.07037012530499152,4
21857,2020-10-19-1,Format1,300,250,75000,Inter219,Video,Desktop,Display,1919225,1040729,1024157,2205,1625.33,0.35,1056.4645,0.21529902153673702,1.5869930098607927,0.737111111111111,0
21858,2020-10-18-19,Format1,300,250,75000,Inter220,Web,Mobile,Video,4621574,2376842,2346481,6358,3896.15,0.33,2610.4205,0.2709589380864367,1.6604225646830297,0.6127949040578798,2
21859,2020-10-19-2,Format5,720,300,216000,Inter221,App,Mobile,Display,92121,60264,51534,6074,597.43,0.35,388.32949999999994,11.786393448985136,11.592928940117204,0.09835857754362858,4
21860,2020-10-19-14,Format5,720,300,216000,Inter222,Video,Desktop,Video,444360,216163,174092,17942,1483.25,0.35,964.1125000000001,10.306045079613078,8.519920501803645,0.08266915616988073,4
21861,2020-10-19-15,Format4,120,600,72000,Inter229,Video,Desktop,Display,1017033,715358,601276,76271,7358.51,0.27,5371.7123,12.684856871054226,12.238156853092423,0.09647847805850192,3
21862,2020-10-19-14,Format5,720,300,216000,Inter223,Web,Mobile,Video,431898,232035,198996,24174,1846.55,0.35,1200.2575000000002,12.147982874027619,9.27933224788438,0.07638578638206338,4
21863,2020-10-18-22,Format3,480,70,33600,Inter221,App,Mobile,Display,3594277,1051087,967382,5847,1382.73,0.35,898.7745,0.6044148020120284,1.4293526238859107,0.23648537711647,0
21864,2020-10-18-19,Format3,480,70,33600,Inter222,Video,Desktop,Video,2016382,840757,797821,4761,1557.54,0.35,1012.4010000000001,0.5967503988990012,1.952242420292271,0.3271455576559546,0
21865,2020-10-19-3,Format3,480,70,33600,Inter223,Web,Mobile,Display,920457,373256,345875,1184,502.91,0.35,326.89150000000006,0.3423202023852548,1.454022406938923,0.4247550675675676,0
21866,2020-10-18-21,Format3,480,70,33600,Inter224,Web,Desktop,Video,2637306,1065056,1016583,5059,1621.25,0.35,1053.8125,0.497647511319784,1.5948033756220594,0.32046847203004547,0
21867,2020-10-19-10,Format1,300,250,75000,Inter221,App,Mobile,Display,4256972,2258786,2223789,5902,4152.05,0.33,2781.8735,0.26540287770107684,1.8671060968464186,0.703498813961369,2
21868,2020-10-19-10,Format1,300,250,75000,Inter222,Video,Desktop,Video,6389980,4042969,3934948,10735,6306.93,0.3,4414.851000000001,0.2728117372834406,1.6027988171635306,0.5875109455053563,2
21869,2020-10-19-5,Format2,728,90,65520,inter230,Video,Mobile,Display,2161945,1190686,1118056,1236,2184.68,0.35,1420.042,0.11054902437802756,1.9539987263607548,1.7675404530744334,0
21870,2020-10-18-23,Format5,720,300,216000,Inter224,Web,Desktop,Video,577717,194050,157431,15755,1069.25,0.35,695.0125,10.00755886705922,6.791864372328194,0.06786734370041257,4
21871,2020-10-19-11,Format5,720,300,216000,Inter225,Video,Mobile,Display,415438,230509,185327,20857,1877.88,0.35,1220.622,11.254161563074998,10.132792307650803,0.09003595915040515,4
21872,2020-10-18-18,Format3,480,70,33600,Inter225,Video,Mobile,Video,1883071,830524,789268,4609,1553.49,0.35,1009.7685,0.5839588074012884,1.9682667991100613,0.3370557604686483,0
21873,2020-10-19-0,Format1,300,250,75000,Inter223,Web,Mobile,Display,4522851,2994088,2915316,7304,4629.53,0.33,3101.7851,0.25053887811818687,1.588002809986979,0.6338348849945236,2
21874,2020-10-19-2,Format1,300,250,75000,Inter224,Web,Desktop,Video,1936294,1298771,1255234,3375,2105.59,0.35,1368.6335000000001,0.2688741700750617,1.6774481889432569,0.6238785185185186,0
21875,2020-10-19-12,Format5,720,300,216000,Inter226,Web,Mobile,Display,393538,229526,197404,24108,1957.81,0.35,1272.5765000000001,12.212518490000203,9.917782821016798,0.08120997179359549,4
21876,2020-10-18-23,Format4,120,600,72000,inter230,Video,Mobile,Video,978339,587545,496507,59388,5106.83,0.3,3574.781,11.961160668429649,10.285514605030745,0.08599094093082778,3
21877,2020-10-19-2,Format3,480,70,33600,Inter226,Web,Mobile,Display,1319681,509245,473242,1875,740.61,0.35,481.3965,0.39620321104213063,1.5649709873595328,0.394992,0
21878,2020-10-19-0,Format3,480,70,33600,Inter227,App,Mobile,Video,2458079,1019113,946432,4348,1646.5,0.35,1070.225,0.45940965647822557,1.7396918109277795,0.3786798528058878,0
21879,2020-10-19-1,Format5,720,300,216000,Inter227,App,Mobile,Display,280454,177520,145779,12923,1512.5,0.35,983.125,8.864788481194136,10.375294109576826,0.11703938713920917,4
21880,2020-10-19-3,Format5,720,300,216000,Inter228,Video,Mobile,Video,54841,35600,30569,3559,366.78,0.35,238.40699999999998,11.642513657627006,11.998429781805097,0.10305703849395897,4
21881,2020-10-18-21,Format5,720,300,216000,Inter229,Video,Desktop,Display,551384,253287,216479,28744,2220.34,0.35,1443.221,13.2779622965738,10.256606876417575,0.07724533815752853,4
21882,2020-10-19-10,Format4,120,600,72000,Inter217,Web,Desktop,Video,693731,537933,451036,54677,6972.1,0.3,4880.47,12.122535673427398,15.457967878395518,0.12751431131920188,3
21883,2020-10-18-22,Format5,720,300,216000,inter230,Video,Mobile,Display,609790,244544,196748,20345,1610.6,0.35,1046.8899999999999,10.340638786671274,8.186106084941143,0.07916441386089948,4
21884,2020-10-19-17,Format3,480,70,33600,Inter228,Video,Mobile,Video,3145793,1077705,990794,6386,1559.36,0.35,1013.584,0.6445335761015912,1.5738488525364505,0.24418415283432507,0
21885,2020-10-18-18,Format1,300,250,75000,Inter225,Video,Mobile,Display,4390975,2271753,2243041,6140,3742.54,0.33,2507.5018,0.27373552244475247,1.6685116321993223,0.6095342019543973,2
21886,2020-10-19-8,Format5,720,300,216000,Inter217,Web,Desktop,Video,268385,169179,144209,16063,1648.21,0.35,1071.3365000000001,11.138694533628275,11.429314397853116,0.10260910166220508,4
21887,2020-10-19-10,Format3,480,70,33600,Inter229,Video,Desktop,Display,2755970,1057406,984765,5507,2073.85,0.35,1348.0025,0.5592197123171518,2.1059339030123936,0.37658434719447975,0
21888,2020-10-19-5,Format1,300,250,75000,Inter226,Web,Mobile,Video,490259,268707,262629,670,503.88,0.35,327.52200000000005,0.2551127255558221,1.9186000022845915,0.7520597014925373,0
21889,2020-10-19-14,Format3,480,70,33600,inter230,Video,Mobile,Display,1730207,826188,781077,4554,1570.02,0.35,1020.513,0.5830411086230936,2.010070710058035,0.3447562582345191,0
21890,2020-10-19-12,Format4,120,600,72000,Inter218,App,Mobile,Video,32637,15560,9382,1337,75.4,0.35,49.010000000000005,14.250692816030696,8.036665956086123,0.05639491398653703,1
21891,2020-10-19-1,Format4,120,600,72000,Inter219,Video,Desktop,Display,483262,389200,326853,40527,5793.41,0.3,4055.3869999999997,12.39915191232756,17.724818190440352,0.14295185925432427,3
21892,2020-10-19-17,Format5,720,300,216000,Inter218,App,Mobile,Video,513812,245567,210627,26000,1763.69,0.35,1146.3985000000002,12.34409643587954,8.373522862690919,0.06783423076923077,4
21893,2020-10-19-1,Format3,480,70,33600,Inter217,Web,Desktop,Display,733909,382149,367234,1074,517.11,0.35,336.1215,0.2924565808176803,1.4081212523894848,0.4814804469273743,0
21894,2020-10-19-6,Format1,300,250,75000,Inter227,App,Mobile,Video,1178050,622905,608725,1704,1449.65,0.35,942.2725,0.27992936054868783,2.381453037085712,0.8507335680751175,0
21895,2020-10-19-16,Format4,120,600,72000,Inter220,Web,Mobile,Display,29506,15611,9359,1821,68.51,0.35,44.53150000000001,19.457206966556257,7.320226519927344,0.037622185612300935,1
21896,2020-10-18-19,Format5,720,300,216000,Inter219,Video,Desktop,Video,474664,247785,211270,28263,2140.08,0.35,1391.0520000000001,13.377668386424954,10.129597197898423,0.07572019955418745,4
21897,2020-10-19-15,Format3,480,70,33600,Inter218,App,Mobile,Display,1814512,820921,777572,4538,1491.64,0.35,969.5660000000001,0.5836115497986039,1.9183303925552875,0.3286998677831644,0
21898,2020-10-19-13,Format3,480,70,33600,Inter219,Video,Desktop,Video,1651580,740632,698215,3914,1455.17,0.35,945.8605,0.5605723165500598,2.0841288141904712,0.37178589678078694,0
21899,2020-10-19-17,Format3,480,70,33600,Inter220,Web,Mobile,Display,2172202,965860,917288,5048,1548.63,0.35,1006.6095000000001,0.5503178936168357,1.6882702052136298,0.30678090332805075,0
21900,2020-10-19-8,Format3,480,70,33600,Inter221,App,Mobile,Video,2193333,914570,851540,5208,2187.61,0.35,1421.9465,0.6115978110247317,2.5690043920426526,0.42004800307219664,0
21901,2020-10-19-4,Format1,300,250,75000,Inter228,Video,Mobile,Display,473947,273504,267695,637,519.1,0.35,337.415,0.23795737686546253,1.93914716374979,0.8149136577708007,0
21902,2020-10-18-19,Format4,120,600,72000,Inter221,App,Mobile,Video,27547,12575,6676,710,58.93,0.35,38.304500000000004,10.635110844817255,8.827142001198322,0.083,1
21903,2020-10-19-8,Format5,720,300,216000,Inter220,Web,Mobile,Display,311460,216558,190396,25396,2414.8,0.35,1569.6200000000001,13.33851551503183,12.683039559654617,0.09508584028980943,4
21904,2020-10-19-6,Format1,300,250,75000,Inter229,Video,Desktop,Video,1815104,1170470,1129999,3402,2410.4,0.35,1566.7600000000002,0.3010622133293923,2.1330992328311797,0.7085243974132863,0
21905,2020-10-19-9,Format4,120,600,72000,Inter222,Video,Desktop,Display,514977,406563,340116,40727,5429.0,0.3,3800.3,11.974444013219019,15.962201131378706,0.13330223193458884,3
21906,2020-10-18-19,Format5,720,300,216000,Inter221,App,Mobile,Video,469536,225514,178354,19352,1576.75,0.35,1024.8875,10.85033136346816,8.840564271056438,0.08147736668044646,4
21907,2020-10-18-22,Format1,300,250,75000,inter230,Video,Mobile,Display,6014439,3017656,2977927,7690,3986.26,0.33,2670.7942000000003,0.2582333280835964,1.3386023230253798,0.518369310793238,2
21908,2020-10-19-6,Format4,120,600,72000,Inter223,Web,Mobile,Video,113895,89361,71774,9342,1404.11,0.35,912.6714999999999,13.015855323654804,19.56293365285479,0.15030079212160136,1
21909,2020-10-19-9,Format5,720,300,216000,Inter222,Video,Desktop,Display,368276,217601,181799,19142,1920.16,0.35,1248.104,10.529210831742748,10.561994290397639,0.10031135722495038,4
21910,2020-10-19-1,Format1,300,250,75000,Inter217,Web,Desktop,Video,3021403,2000642,1942278,5268,3301.46,0.33,2211.9782,0.27122790867218805,1.6997875690297681,0.6267008352315869,0
21911,2020-10-19-10,Format5,720,300,216000,Inter223,Web,Mobile,Display,419029,240784,195355,22053,2081.37,0.35,1352.8905,11.288679583322669,10.65429602518492,0.09438035641409331,4
21912,2020-10-19-11,Format5,720,300,216000,Inter224,Web,Desktop,Video,401212,239268,205344,25425,2132.27,0.35,1385.9755,12.381661991584853,10.383892395200249,0.08386509341199606,4
21913,2020-10-19-2,Format1,300,250,75000,Inter218,App,Mobile,Display,1090520,613809,603196,1219,919.78,0.35,597.857,0.2020901995371322,1.524844329206427,0.7545365053322395,0
21914,2020-10-18-18,Format5,720,300,216000,Inter225,Video,Mobile,Video,441096,243357,207896,27100,2240.96,0.35,1456.624,13.035363835764036,10.77923577173202,0.08269225092250923,4
21915,2020-10-19-12,Format1,300,250,75000,Inter219,Video,Desktop,Display,4093113,2139602,2107552,5733,3742.81,0.33,2507.6827,0.27202175794476247,1.7759039871851323,0.6528536542822257,2
21916,2020-10-19-12,Format5,720,300,216000,Inter226,Web,Mobile,Video,415318,226348,181949,19753,1718.05,0.35,1116.7325,10.856338864187217,9.442481134823494,0.08697666177289526,4
21917,2020-10-19-3,Format1,300,250,75000,Inter220,Web,Mobile,Display,682388,390701,382877,875,686.67,0.35,446.3355,0.22853292310585382,1.793448026389676,0.7847657142857143,0
21918,2020-10-19-0,Format4,120,600,72000,Inter224,Web,Desktop,Video,14447,8243,5028,530,48.48,0.35,31.512,10.540970564836913,9.642004773269688,0.09147169811320754,1
21919,2020-10-19-6,Format5,720,300,216000,Inter227,App,Mobile,Display,65261,47633,42133,6270,607.83,0.35,395.08950000000004,14.881446846889613,14.426459070087581,0.09694258373205743,4
21920,2020-10-19-5,Format3,480,70,33600,Inter222,Video,Desktop,Video,662386,268929,247289,811,369.42,0.35,240.12300000000002,0.327956358754332,1.4938796307154787,0.45551171393341555,0
21921,2020-10-19-1,Format4,120,600,72000,Inter225,Video,Mobile,Display,11755,6748,3806,339,39.25,0.35,25.512500000000003,8.906988964792433,10.312664214398318,0.11578171091445427,1
21922,2020-10-19-13,Format5,720,300,216000,Inter228,Video,Mobile,Video,417236,235555,201948,24208,1895.96,0.35,1232.374,11.987244241091766,9.388357398934378,0.07831956378056841,4
